# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
7878          	1.801631e-06	8.752219e-08	6.007407e-08
7879          	1.707485e-06	8.640373e-08	5.851278e-08
7880          	1.797354e-06	8.725645e-08	5.724438e-08
7881          	1.867236e-06	8.850273e-08	5.854335e-08
7882          	1.783675e-06	8.706374e-08	5.900620e-08
7883          	1.660180e-06	8.629427e-08	5.825374e-08
7884          	1.793896e-06	8.711537e-08	5.685988e-08
7885          	1.899297e-06	8.877435e-08	5.926211e-08
7886          	1.800782e-06	8.743023e-08	5.994483e-08
7887          	1.706644e-06	8.631236e-08	5.838319e-08
7888          	1.796517e-06	8.716473e-08	5.711595e-08
7889          	1.866382e-06	8.841140e-08	5.841467e-08
7890          	1.782845e-06	8.697207e-08	5.887747e-08
7891          	1.659325e-06	8.620323e-08	5.812501e-08
7892          	1.793068e-06	8.702392e-08	5.673231e-08
7893          	1.898425e-06	8.868346e-08	5.913432e-08
7894          	1.799954e-06	8.733903e-08	5.981713e-08
7895          	1.705772e-06	8.622172e-08	5.825516e-08
7896          	1.795681e-06	8.707377e-08	5.698908e-08
7897          	1.865521e-06	8.832083e-08	5.828755e-08
7898          	1.782011e-06	8.688115e-08	5.875031e-08
7899          	1.658489e-06	8.611293e-08	5.799787e-08
7900          	1.792206e-06	8.693323e-08	5.660632e-08
7901          	1.897585e-06	8.859332e-08	5.900814e-08
7902          	1.799098e-06	8.724859e-08	5.969099e-08
7903          	1.704950e-06	8.613184e-08	5.812876e-08
7904          	1.794829e-06	8.698357e-08	5.686376e-08
7905          	1.864706e-06	8.823101e-08	5.816205e-08
7906          	1.781178e-06	8.679098e-08	5.862467e-08
7907          	1.657687e-06	8.602338e-08	5.787231e-08
7908          	1.791381e-06	8.684329e-08	5.648182e-08
7909          	1.896782e-06	8.850394e-08	5.888350e-08
7910          	1.798282e-06	8.715891e-08	5.956629e-08
7911          	1.704171e-06	8.604270e-08	5.800390e-08
7912          	1.794008e-06	8.689413e-08	5.673984e-08
7913          	1.863927e-06	8.814194e-08	5.803803e-08
7914          	1.780364e-06	8.670158e-08	5.850039e-08
7915          	1.656936e-06	8.593458e-08	5.774821e-08
7916          	1.790555e-06	8.675412e-08	5.635864e-08
7917          	1.896026e-06	8.841531e-08	5.876024e-08
7918          	1.797453e-06	8.707000e-08	5.944282e-08
7919          	1.703447e-06	8.595432e-08	5.788035e-08
7920          	1.793156e-06	8.680545e-08	5.661711e-08
7921          	1.863201e-06	8.805364e-08	5.791524e-08
7922          	1.779512e-06	8.661294e-08	5.837723e-08
7923          	1.656216e-06	8.584654e-08	5.762534e-08
7924          	1.789690e-06	8.666571e-08	5.623654e-08
7925          	1.895267e-06	8.832743e-08	5.863810e-08
7926          	1.796578e-06	8.698185e-08	5.932038e-08
7927          	1.702672e-06	8.586670e-08	5.775790e-08
7928          	1.792298e-06	8.671754e-08	5.649536e-08
7929          	1.862394e-06	8.796609e-08	5.779348e-08
7930          	1.778665e-06	8.652506e-08	5.825501e-08
7931          	1.655405e-06	8.575926e-08	5.750347e-08
7932          	1.788839e-06	8.657807e-08	5.611534e-08
7933          	1.894438e-06	8.824032e-08	5.851691e-08
7934          	1.795729e-06	8.689446e-08	5.919880e-08
7935          	1.701861e-06	8.577983e-08	5.763633e-08
7936          	1.791442e-06	8.663039e-08	5.637442e-08
7937          	1.861580e-06	8.787930e-08	5.767260e-08
7938          	1.777814e-06	8.643794e-08	5.813359e-08
7939          	1.654617e-06	8.567274e-08	5.738244e-08
7940          	1.787987e-06	8.649118e-08	5.599489e-08
7941          	1.893644e-06	8.815395e-08	5.839652e-08
7942          	1.794882e-06	8.680782e-08	5.907798e-08
7943          	1.701086e-06	8.569371e-08	5.751556e-08
7944          	1.790626e-06	8.654399e-08	5.625423e-08
7945          	1.860812e-06	8.779326e-08	5.755251e-08
7946          	1.777014e-06	8.635156e-08	5.801293e-08
7947          	1.653875e-06	8.558696e-08	5.726220e-08
7948          	1.787221e-06	8.640503e-08	5.587520e-08
7949          	1.892894e-06	8.806833e-08	5.827694e-08
7950          	1.794117e-06	8.672193e-08	5.895794e-08
7951          	1.700364e-06	8.560833e-08	5.739560e-08
7952          	1.789879e-06	8.645833e-08	5.613484e-08
7953          	1.860092e-06	8.770796e-08	5.743322e-08
7954          	1.776267e-06	8.626592e-08	5.789309e-08
7955          	1.653168e-06	8.550191e-08	5.714275e-08
7956          	1.786477e-06	8.631963e-08	5.575635e-08
7957          	1.892178e-06	8.798345e-08	5.815822e-08
7958          	1.793362e-06	8.663678e-08	5.883876e-08
7959          	1.699650e-06	8.552369e-08	5.727648e-08
7960          	1.789123e-06	8.637339e-08	5.601633e-08
7961          	1.859360e-06	8.762338e-08	5.731482e-08
7962          	1.775518e-06	8.618101e-08	5.777415e-08
7963          	1.652424e-06	8.541759e-08	5.702415e-08
7964          	1.785718e-06	8.623496e-08	5.563843e-08
7965          	1.891412e-06	8.789930e-08	5.804042e-08
7966          	1.792599e-06	8.655237e-08	5.872055e-08
7967          	1.698873e-06	8.543979e-08	5.715828e-08
7968          	1.788347e-06	8.628919e-08	5.589882e-08
7969          	1.858564e-06	8.753954e-08	5.719738e-08
7970          	1.774744e-06	8.609685e-08	5.765622e-08
7971          	1.651633e-06	8.533401e-08	5.690651e-08
7972          	1.784930e-06	8.615103e-08	5.552154e-08
7973          	1.890611e-06	8.781589e-08	5.792361e-08
7974          	1.791831e-06	8.646870e-08	5.860341e-08
7975          	1.698078e-06	8.535664e-08	5.704107e-08
7976          	1.787587e-06	8.620575e-08	5.578239e-08
7977          	1.857769e-06	8.745645e-08	5.708095e-08
7978          	1.774015e-06	8.601344e-08	5.753939e-08
7979          	1.650841e-06	8.525119e-08	5.678989e-08
7980          	1.784221e-06	8.606786e-08	5.540576e-08
7981          	1.889797e-06	8.773325e-08	5.780783e-08
7982          	1.791136e-06	8.638579e-08	5.848737e-08
7983          	1.697274e-06	8.527425e-08	5.692488e-08
7984          	1.786896e-06	8.612308e-08	5.566707e-08
7985          	1.856951e-06	8.737413e-08	5.696556e-08
7986          	1.773329e-06	8.593080e-08	5.742365e-08
7987          	1.650031e-06	8.516914e-08	5.667428e-08
7988          	1.783529e-06	8.598547e-08	5.529109e-08
7989          	1.889000e-06	8.765137e-08	5.769307e-08
7990          	1.790449e-06	8.630367e-08	5.837242e-08
7991          	1.696502e-06	8.519265e-08	5.680971e-08
7992          	1.786226e-06	8.604119e-08	5.555285e-08
7993          	1.856213e-06	8.729259e-08	5.685116e-08
7994          	1.772690e-06	8.584895e-08	5.730896e-08
7995          	1.649314e-06	8.508788e-08	5.655967e-08
7996          	1.782888e-06	8.590387e-08	5.517747e-08
7997          	1.888268e-06	8.757028e-08	5.757930e-08
7998          	1.789811e-06	8.622233e-08	5.825848e-08
7999          	1.695779e-06	8.511183e-08	5.669551e-08
8000          	1.785566e-06	8.596009e-08	5.543963e-08
8001          	1.855487e-06	8.721183e-08	5.673771e-08
8002          	1.772016e-06	8.576789e-08	5.719526e-08
8003          	1.648605e-06	8.500739e-08	5.644601e-08
8004          	1.782183e-06	8.582305e-08	5.506480e-08
8005          	1.887537e-06	8.748997e-08	5.746647e-08
8006          	1.789079e-06	8.614177e-08	5.814549e-08
8007          	1.695053e-06	8.503178e-08	5.658221e-08
8008          	1.784817e-06	8.587976e-08	5.532733e-08
8009          	1.854745e-06	8.713183e-08	5.662517e-08
8010          	1.771272e-06	8.568758e-08	5.708246e-08
8011          	1.647874e-06	8.492766e-08	5.633323e-08
8012          	1.781433e-06	8.574298e-08	5.495303e-08
8013          	1.886792e-06	8.741039e-08	5.735453e-08
8014          	1.788339e-06	8.606195e-08	5.803336e-08
8015          	1.694325e-06	8.495247e-08	5.646979e-08
8016          	1.784096e-06	8.580016e-08	5.521590e-08
8017          	1.854012e-06	8.705255e-08	5.651350e-08
8018          	1.770557e-06	8.560801e-08	5.697051e-08
8019          	1.647129e-06	8.484865e-08	5.622131e-08
8020          	1.780717e-06	8.566363e-08	5.484211e-08
8021          	1.886015e-06	8.733154e-08	5.724346e-08
8022          	1.787613e-06	8.598285e-08	5.792207e-08
8023          	1.693534e-06	8.487386e-08	5.635824e-08
8024          	1.783350e-06	8.572126e-08	5.510531e-08
8025          	1.853201e-06	8.697397e-08	5.640272e-08
8026          	1.769795e-06	8.552912e-08	5.685943e-08
8027          	1.646306e-06	8.477033e-08	5.611030e-08
8028          	1.779920e-06	8.558497e-08	5.473207e-08
8029          	1.885163e-06	8.725335e-08	5.713328e-08
8030          	1.786786e-06	8.590441e-08	5.781165e-08
8031          	1.692679e-06	8.479592e-08	5.624762e-08
8032          	1.782514e-06	8.564302e-08	5.499563e-08
8033          	1.852324e-06	8.689605e-08	5.629288e-08
8034          	1.768957e-06	8.545089e-08	5.674924e-08
8035          	1.645451e-06	8.469265e-08	5.600025e-08
8036          	1.779093e-06	8.550695e-08	5.462295e-08
8037          	1.884342e-06	8.717580e-08	5.702406e-08
8038          	1.785980e-06	8.582660e-08	5.770217e-08
8039          	1.691924e-06	8.471862e-08	5.613797e-08
8040          	1.781732e-06	8.556540e-08	5.488691e-08
8041          	1.851638e-06	8.681874e-08	5.618404e-08
8042          	1.768233e-06	8.537327e-08	5.664002e-08
8043          	1.644847e-06	8.461559e-08	5.589120e-08
8044          	1.778400e-06	8.542955e-08	5.451482e-08
8045          	1.883761e-06	8.709886e-08	5.691585e-08
8046          	1.785327e-06	8.574941e-08	5.759367e-08
8047          	1.691385e-06	8.464192e-08	5.602936e-08
8048          	1.781117e-06	8.548839e-08	5.477919e-08
8049          	1.851109e-06	8.674204e-08	5.607622e-08
8050          	1.767631e-06	8.529625e-08	5.653180e-08
8051          	1.644310e-06	8.453913e-08	5.578321e-08
8052          	1.777791e-06	8.535274e-08	5.440770e-08
8053          	1.883196e-06	8.702251e-08	5.680871e-08
8054          	1.784722e-06	8.567280e-08	5.748621e-08
8055          	1.690813e-06	8.456580e-08	5.592182e-08
8056          	1.780491e-06	8.541197e-08	5.467254e-08
8057          	1.850516e-06	8.666592e-08	5.596948e-08
8058          	1.767007e-06	8.521983e-08	5.642463e-08
8059          	1.643700e-06	8.446325e-08	5.567628e-08
8060          	1.777131e-06	8.527652e-08	5.430162e-08
8061          	1.882549e-06	8.694674e-08	5.670262e-08
8062          	1.784035e-06	8.559678e-08	5.737978e-08
8063          	1.690142e-06	8.449028e-08	5.581533e-08
8064          	1.779778e-06	8.533614e-08	5.456694e-08
8065          	1.849809e-06	8.659039e-08	5.586378e-08
8066          	1.766274e-06	8.514400e-08	5.631848e-08
8067          	1.642982e-06	8.438796e-08	5.557040e-08
8068          	1.776364e-06	8.520091e-08	5.419655e-08
8069          	1.881798e-06	8.687157e-08	5.659755e-08
8070          	1.783246e-06	8.552137e-08	5.727436e-08
8071          	1.689390e-06	8.441535e-08	5.570987e-08
8072          	1.778979e-06	8.526092e-08	5.446232e-08
8073          	1.849065e-06	8.651546e-08	5.575909e-08
8074          	1.765486e-06	8.506878e-08	5.621329e-08
8075          	1.642254e-06	8.431327e-08	5.546550e-08
8076          	1.775582e-06	8.512591e-08	5.409245e-08
8077          	1.881063e-06	8.679701e-08	5.649343e-08
8078          	1.782480e-06	8.544659e-08	5.716988e-08
8079          	1.688658e-06	8.434104e-08	5.560534e-08
8080          	1.778216e-06	8.518633e-08	5.435861e-08
8081          	1.848313e-06	8.644115e-08	5.565529e-08
8082          	1.764722e-06	8.499420e-08	5.610900e-08
8083          	1.641493e-06	8.423921e-08	5.536148e-08
8084          	1.774793e-06	8.505155e-08	5.398922e-08
8085          	1.880281e-06	8.672308e-08	5.639019e-08
8086          	1.781674e-06	8.537245e-08	5.706625e-08
8087          	1.687867e-06	8.426736e-08	5.550166e-08
8088          	1.777388e-06	8.511239e-08	5.425573e-08
8089          	1.847499e-06	8.636749e-08	5.555231e-08
8090          	1.763887e-06	8.492027e-08	5.600552e-08
8091          	1.640678e-06	8.416580e-08	5.525826e-08
8092          	1.773945e-06	8.497784e-08	5.388681e-08
8093          	1.879462e-06	8.664980e-08	5.628774e-08
8094          	1.780836e-06	8.529896e-08	5.696340e-08
8095          	1.687084e-06	8.419435e-08	5.539875e-08
8096          	1.776598e-06	8.503911e-08	5.415362e-08
8097          	1.846751e-06	8.629449e-08	5.545006e-08
8098          	1.763155e-06	8.484701e-08	5.590282e-08
8099          	1.639969e-06	8.409306e-08	5.515578e-08
8100          	1.773274e-06	8.490481e-08	5.378517e-08
8101          	1.878778e-06	8.657720e-08	5.618603e-08
8102          	1.780219e-06	8.522616e-08	5.686133e-08
8103          	1.686447e-06	8.412201e-08	5.529655e-08
8104          	1.776027e-06	8.496651e-08	5.405227e-08
8105          	1.846138e-06	8.622218e-08	5.534854e-08
8106          	1.762605e-06	8.477443e-08	5.580088e-08
8107          	1.639391e-06	8.402100e-08	5.505399e-08
8108          	1.772746e-06	8.483246e-08	5.368430e-08
8109          	1.878185e-06	8.650528e-08	5.608505e-08
8110          	1.779688e-06	8.515404e-08	5.676000e-08
8111          	1.685854e-06	8.405036e-08	5.519507e-08
8112          	1.775493e-06	8.489460e-08	5.395169e-08
8113          	1.845525e-06	8.615055e-08	5.524774e-08
8114          	1.762068e-06	8.470254e-08	5.569971e-08
8115          	1.638776e-06	8.394962e-08	5.495294e-08
8116          	1.772186e-06	8.476078e-08	5.358421e-08
8117          	1.877549e-06	8.643405e-08	5.598484e-08
8118          	1.779114e-06	8.508259e-08	5.665946e-08
8119          	1.685217e-06	8.397938e-08	5.509436e-08
8120          	1.774901e-06	8.482336e-08	5.385193e-08
8121          	1.844879e-06	8.607960e-08	5.514775e-08
8122          	1.761461e-06	8.463132e-08	5.559937e-08
8123          	1.638129e-06	8.387892e-08	5.485270e-08
8124          	1.771566e-06	8.468978e-08	5.348496e-08
8125          	1.876887e-06	8.636348e-08	5.588547e-08
8126          	1.778482e-06	8.501181e-08	5.655978e-08
8127          	1.684556e-06	8.390907e-08	5.499450e-08
8128          	1.774237e-06	8.475278e-08	5.375306e-08
8129          	1.844197e-06	8.600931e-08	5.504862e-08
8130          	1.760792e-06	8.456076e-08	5.549992e-08
8131          	1.637440e-06	8.380888e-08	5.475334e-08
8132          	1.770871e-06	8.461943e-08	5.338661e-08
8133          	1.876166e-06	8.629357e-08	5.578701e-08
8134          	1.777793e-06	8.494168e-08	5.646103e-08
8135          	1.683820e-06	8.383941e-08	5.489556e-08
8136          	1.773544e-06	8.468285e-08	5.365514e-08
8137          	1.843448e-06	8.593967e-08	5.495045e-08
8138          	1.760110e-06	8.449084e-08	5.540142e-08
8139          	1.636690e-06	8.373947e-08	5.465494e-08
8140          	1.770185e-06	8.454971e-08	5.328925e-08
8141          	1.875398e-06	8.622429e-08	5.568954e-08
8142          	1.777107e-06	8.487218e-08	5.636326e-08
8143          	1.683065e-06	8.377037e-08	5.479762e-08
8144          	1.772859e-06	8.461353e-08	5.355821e-08
8145          	1.842698e-06	8.587066e-08	5.485329e-08
8146          	1.759433e-06	8.442153e-08	5.530392e-08
8147          	1.635950e-06	8.367069e-08	5.455755e-08
8148          	1.769504e-06	8.448061e-08	5.319289e-08
8149          	1.874650e-06	8.615563e-08	5.559310e-08
8150          	1.776414e-06	8.480328e-08	5.626649e-08
8151          	1.682330e-06	8.370193e-08	5.470072e-08
8152          	1.772164e-06	8.454481e-08	5.346231e-08
8153          	1.841971e-06	8.580224e-08	5.475716e-08
8154          	1.758745e-06	8.435282e-08	5.520743e-08
8155          	1.635254e-06	8.360250e-08	5.446119e-08
8156          	1.768822e-06	8.441210e-08	5.309755e-08
8157          	1.873975e-06	8.608755e-08	5.549768e-08
8158          	1.775731e-06	8.473498e-08	5.617072e-08
8159          	1.681683e-06	8.363408e-08	5.460483e-08
8160          	1.771505e-06	8.447669e-08	5.336740e-08
8161          	1.841343e-06	8.573441e-08	5.466203e-08
8162          	1.758092e-06	8.428470e-08	5.511192e-08
8163          	1.634639e-06	8.353489e-08	5.436582e-08
8164          	1.768187e-06	8.434416e-08	5.300318e-08
8165          	1.873352e-06	8.602005e-08	5.540325e-08
8166          	1.775113e-06	8.466724e-08	5.607591e-08
8167          	1.681073e-06	8.356680e-08	5.450993e-08
8168          	1.770906e-06	8.440912e-08	5.327345e-08
8169          	1.840738e-06	8.566714e-08	5.456784e-08
8170          	1.757515e-06	8.421714e-08	5.501736e-08
8171          	1.634052e-06	8.346784e-08	5.427140e-08
8172          	1.767608e-06	8.427679e-08	5.290973e-08
8173          	1.872755e-06	8.595310e-08	5.530975e-08
8174          	1.774523e-06	8.460007e-08	5.598201e-08
8175          	1.680482e-06	8.350007e-08	5.441593e-08
8176          	1.770308e-06	8.434212e-08	5.318039e-08
8177          	1.840144e-06	8.560044e-08	5.447455e-08
8178          	1.756917e-06	8.415014e-08	5.492365e-08
8179          	1.633466e-06	8.340134e-08	5.417787e-08
8180          	1.766997e-06	8.420998e-08	5.281714e-08
8181          	1.872171e-06	8.588671e-08	5.521711e-08
8182          	1.773912e-06	8.453345e-08	5.588895e-08
8183          	1.679914e-06	8.343389e-08	5.432279e-08
8184          	1.769699e-06	8.427568e-08	5.308815e-08
8185          	1.839571e-06	8.553428e-08	5.438208e-08
8186          	1.756313e-06	8.408369e-08	5.483076e-08
8187          	1.632899e-06	8.333538e-08	5.408515e-08
8188          	1.766385e-06	8.414372e-08	5.272534e-08
8189          	1.871584e-06	8.582086e-08	5.512527e-08
8190          	1.773291e-06	8.446739e-08	5.579665e-08
8191          	1.679332e-06	8.336827e-08	5.423042e-08
8192          	1.769078e-06	8.420979e-08	5.299667e-08
8193          	1.838978e-06	8.546867e-08	5.429037e-08
8194          	1.755693e-06	8.401781e-08	5.473861e-08
8195          	1.632312e-06	8.326998e-08	5.399317e-08
8196          	1.765759e-06	8.407802e-08	5.263427e-08
8197          	1.870983e-06	8.575557e-08	5.503417e-08
8198          	1.772664e-06	8.440189e-08	5.570508e-08
8199          	1.678744e-06	8.330319e-08	5.413878e-08
8200          	1.768447e-06	8.414446e-08	5.290590e-08
8201          	1.838385e-06	8.540361e-08	5.419940e-08
8202          	1.755061e-06	8.395248e-08	5.464718e-08
8203          	1.631721e-06	8.320512e-08	5.390190e-08
8204          	1.765115e-06	8.401289e-08	5.254391e-08
8205          	1.870375e-06	8.569084e-08	5.494379e-08
8206          	1.772019e-06	8.433694e-08	5.561422e-08
8207          	1.678138e-06	8.323868e-08	5.404784e-08
8208          	1.767798e-06	8.407969e-08	5.281584e-08
8209          	1.837778e-06	8.533911e-08	5.410915e-08
8210          	1.754415e-06	8.388772e-08	5.455647e-08
8211          	1.631129e-06	8.314083e-08	5.381133e-08
8212          	1.764455e-06	8.394833e-08	5.245424e-08
8213          	1.869771e-06	8.562667e-08	5.485411e-08
8214          	1.771384e-06	8.427257e-08	5.552408e-08
8215          	1.677548e-06	8.317472e-08	5.395761e-08
8216          	1.767161e-06	8.401548e-08	5.272650e-08
8217          	1.837185e-06	8.527517e-08	5.401962e-08
8218          	1.753807e-06	8.382352e-08	5.446649e-08
8219          	1.630542e-06	8.307709e-08	5.372148e-08
8220          	1.763828e-06	8.388434e-08	5.236530e-08
8221          	1.869175e-06	8.556306e-08	5.476514e-08
8222          	1.770765e-06	8.420876e-08	5.543468e-08
8223          	1.676964e-06	8.311132e-08	5.386812e-08
8224          	1.766541e-06	8.395185e-08	5.263791e-08
8225          	1.836591e-06	8.521179e-08	5.393084e-08
8226          	1.753196e-06	8.375989e-08	5.437726e-08
8227          	1.629959e-06	8.301393e-08	5.363239e-08
8228          	1.763222e-06	8.382093e-08	5.227713e-08
8229          	1.868589e-06	8.550002e-08	5.467693e-08
8230          	1.770161e-06	8.414553e-08	5.534605e-08
8231          	1.676382e-06	8.304849e-08	5.377940e-08
8232          	1.765941e-06	8.388878e-08	5.255009e-08
8233          	1.836003e-06	8.514898e-08	5.384282e-08
8234          	1.752605e-06	8.369683e-08	5.428883e-08
8235          	1.629382e-06	8.295133e-08	5.354409e-08
8236          	1.762634e-06	8.375809e-08	5.218977e-08
8237          	1.868004e-06	8.543756e-08	5.458952e-08
8238          	1.769580e-06	8.408287e-08	5.525823e-08
8239          	1.675806e-06	8.298624e-08	5.369148e-08
8240          	1.765372e-06	8.382629e-08	5.246310e-08
8241          	1.835427e-06	8.508676e-08	5.375560e-08
8242          	1.752050e-06	8.363436e-08	5.420123e-08
8243          	1.628812e-06	8.288931e-08	5.345660e-08
8244          	1.762083e-06	8.369584e-08	5.210325e-08
8245          	1.867425e-06	8.537568e-08	5.450292e-08
8246          	1.769030e-06	8.402079e-08	5.517124e-08
8247          	1.675231e-06	8.292456e-08	5.360440e-08
8248          	1.764830e-06	8.376438e-08	5.237695e-08
8249          	1.834854e-06	8.502512e-08	5.366922e-08
8250          	1.751509e-06	8.357246e-08	5.411448e-08
8251          	1.628257e-06	8.282788e-08	5.336993e-08
8252          	1.761563e-06	8.363417e-08	5.201758e-08
8253          	1.866870e-06	8.531438e-08	5.441715e-08
8254          	1.768520e-06	8.395930e-08	5.508509e-08
8255          	1.674692e-06	8.286347e-08	5.351815e-08
8256          	1.764342e-06	8.370306e-08	5.229164e-08
8257          	1.834320e-06	8.496406e-08	5.358366e-08
8258          	1.751034e-06	8.351115e-08	5.402855e-08
8259          	1.627719e-06	8.276703e-08	5.328409e-08
8260          	1.761088e-06	8.357309e-08	5.193273e-08
8261          	1.866319e-06	8.525367e-08	5.433221e-08
8262          	1.768036e-06	8.389838e-08	5.499976e-08
8263          	1.674142e-06	8.280296e-08	5.343271e-08
8264          	1.763846e-06	8.364232e-08	5.220716e-08
8265          	1.833769e-06	8.490358e-08	5.349891e-08
8266          	1.750542e-06	8.345042e-08	5.394344e-08
8267          	1.627176e-06	8.270675e-08	5.319905e-08
8268          	1.760585e-06	8.351258e-08	5.184870e-08
8269          	1.865772e-06	8.519353e-08	5.424806e-08
8270          	4.858705e-06	1.848628e-07	1.191197e-07
8271          	2.117868e-06	9.884631e-08	7.597084e-08
8272          	3.891544e-06	1.350612e-07	7.648043e-08
8273          	2.080160e-06	1.071309e-07	6.095833e-08
8274          	2.365359e-06	7.026090e-08	5.123224e-08
8275          	1.998685e-06	8.046917e-08	5.725462e-08
8276          	1.923051e-06	9.070649e-08	5.929163e-08
8277          	1.952368e-06	8.963843e-08	5.757555e-08
8278          	1.962447e-06	8.395347e-08	5.839314e-08
8279          	1.891301e-06	8.445990e-08	5.986010e-08
8280          	1.943842e-06	8.654236e-08	5.971124e-08
8281          	1.928238e-06	8.821594e-08	5.817229e-08
8282          	2.003057e-06	8.530979e-08	5.786265e-08
8283          	1.918846e-06	8.365449e-08	5.899428e-08
8284          	1.796039e-06	8.429540e-08	5.765536e-08
8285          	1.885352e-06	8.690499e-08	5.674669e-08
8286          	1.961607e-06	8.623280e-08	5.849622e-08
8287          	4.976663e-06	1.844405e-07	1.232685e-07
8288          	2.164165e-06	9.915745e-08	7.917678e-08
8289          	3.992471e-06	1.351797e-07	7.904092e-08
8290          	2.163445e-06	1.087042e-07	6.411807e-08
8291          	2.495906e-06	7.110969e-08	5.428730e-08
8292          	2.131719e-06	8.106917e-08	6.108939e-08
8293          	2.065899e-06	9.177792e-08	6.209642e-08
8294          	2.054577e-06	9.224505e-08	6.153241e-08
8295          	2.085923e-06	8.550582e-08	6.184464e-08
8296          	1.972305e-06	8.528017e-08	6.366243e-08
8297          	2.067503e-06	8.786477e-08	6.330142e-08
8298          	2.039033e-06	9.023382e-08	6.226963e-08
8299          	2.089080e-06	8.685043e-08	6.181282e-08
8300          	2.033767e-06	8.449856e-08	6.237914e-08
8301          	1.886444e-06	8.558745e-08	6.042414e-08
8302          	1.990535e-06	8.816824e-08	5.867645e-08
8303          	2.110946e-06	8.713662e-08	6.053210e-08
8304          	2.016691e-06	8.506167e-08	6.169772e-08
8305          	1.936407e-06	8.593545e-08	6.090362e-08
8306          	2.003245e-06	8.846515e-08	6.007811e-08
8307          	2.026682e-06	8.762202e-08	5.993022e-08
8308          	1.969841e-06	8.495795e-08	5.971346e-08
8309          	1.854600e-06	8.470002e-08	5.721337e-08
8310          	2.027271e-06	8.651735e-08	5.619765e-08
8311          	2.114748e-06	8.755551e-08	6.007056e-08
8312          	2.009950e-06	8.562218e-08	6.160115e-08
8313          	1.891972e-06	8.546876e-08	6.036633e-08
8314          	1.972638e-06	8.733837e-08	5.965507e-08
8315          	2.013240e-06	8.737851e-08	5.962457e-08
8316          	1.946182e-06	8.447405e-08	5.905352e-08
8317          	1.856899e-06	8.356733e-08	5.621312e-08
8318          	1.975785e-06	8.524719e-08	5.422044e-08
8319          	2.050494e-06	8.676299e-08	5.606108e-08
8320          	1.950058e-06	8.458768e-08	5.708235e-08
8321          	1.858152e-06	8.428662e-08	5.657324e-08
8322          	1.933653e-06	8.594258e-08	5.559798e-08
8323          	1.983407e-06	8.652556e-08	5.633082e-08
8324          	1.916946e-06	8.390731e-08	5.632011e-08
8325          	1.797963e-06	8.322057e-08	5.501294e-08
8326          	1.934284e-06	8.469391e-08	5.328124e-08
8327          	2.007146e-06	8.647590e-08	5.587439e-08
8328          	1.914304e-06	8.446761e-08	5.696259e-08
8329          	1.816972e-06	8.378753e-08	5.561302e-08
8330          	1.910386e-06	8.522405e-08	5.431031e-08
8331          	1.961184e-06	8.618991e-08	5.503666e-08
8332          	1.883875e-06	8.361467e-08	5.501018e-08
8333          	1.764074e-06	8.279136e-08	5.351882e-08
8334          	1.893075e-06	8.433006e-08	5.238749e-08
8335          	1.982598e-06	8.639162e-08	5.517821e-08
8336          	1.884346e-06	8.431081e-08	5.618930e-08
8337          	1.797445e-06	8.340079e-08	5.499131e-08
8338          	1.883173e-06	8.464559e-08	5.393075e-08
8339          	1.930533e-06	8.573841e-08	5.466651e-08
8340          	1.859327e-06	8.335206e-08	5.479530e-08
8341          	1.739128e-06	8.287954e-08	5.382217e-08
8342          	1.874180e-06	8.430709e-08	5.275760e-08
8343          	1.965376e-06	8.637488e-08	5.567648e-08
8344          	1.871266e-06	8.427741e-08	5.648361e-08
8345          	1.777094e-06	8.323092e-08	5.477507e-08
8346          	1.868544e-06	8.437701e-08	5.315321e-08
8347          	1.924211e-06	8.556910e-08	5.377071e-08
8348          	1.847097e-06	8.336185e-08	5.404067e-08
8349          	1.729008e-06	8.282423e-08	5.319089e-08
8350          	1.864732e-06	8.430400e-08	5.206516e-08
8351          	1.958207e-06	8.646129e-08	5.523183e-08
8352          	1.857564e-06	8.433432e-08	5.600750e-08
8353          	1.761059e-06	8.313422e-08	5.429341e-08
8354          	1.859524e-06	8.426395e-08	5.301783e-08
8355          	1.917915e-06	8.566498e-08	5.413210e-08
8356          	1.843410e-06	8.347787e-08	5.458909e-08
8357          	1.725691e-06	8.295581e-08	5.387212e-08
8358          	1.860262e-06	8.436533e-08	5.318795e-08
8359          	1.946801e-06	8.647052e-08	5.616835e-08
8360          	1.849247e-06	8.442468e-08	5.709656e-08
8361          	1.754963e-06	8.327246e-08	5.513945e-08
8362          	1.846601e-06	8.438882e-08	5.372329e-08
8363          	1.908755e-06	8.575277e-08	5.439929e-08
8364          	1.830476e-06	8.353582e-08	5.461571e-08
8365          	1.713351e-06	8.281613e-08	5.347465e-08
8366          	1.847017e-06	8.409167e-08	5.209694e-08
8367          	1.935590e-06	8.613914e-08	5.474421e-08
8368          	1.839303e-06	8.410359e-08	5.546455e-08
8369          	1.741869e-06	8.298513e-08	5.389876e-08
8370          	1.835653e-06	8.411315e-08	5.261107e-08
8371          	1.892016e-06	8.558203e-08	5.390726e-08
8372          	1.816016e-06	8.344837e-08	5.422249e-08
8373          	1.695599e-06	8.275177e-08	5.331413e-08
8374          	1.831045e-06	8.397166e-08	5.203713e-08
8375          	1.920766e-06	8.600777e-08	5.471523e-08
